old_filepath,new_filepath,commitSHA,parentcommitSHA,commit_message,diff_myers1,diff_hist2,Discrepancy
setup.py,setup.py,c84e358e6894c06758b785246f3189d11aea9879,fcce4b37ce5affdf9c4f30823949a9e363e5ec02,Update setup.py,"diff --git a/setup.py b/setup.py
index 404d484..c7885fe 100644
--- a/setup.py
+++ b/setup.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 from setuptools import find_packages, setup
 ","diff --git a/setup.py b/setup.py
index 404d484..c7885fe 100644
--- a/setup.py
+++ b/setup.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 from setuptools import find_packages, setup
 ",No
llama/__init__.py,llama/__init__.py,342991ddce6728e494e294724b580affa1ba9901,c84e358e6894c06758b785246f3189d11aea9879,Update __init__.py,"diff --git a/llama/__init__.py b/llama/__init__.py
index 9aa0c99..53d266b 100644
--- a/llama/__init__.py
+++ b/llama/__init__.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 from .generation import Llama
 from .model import ModelArgs, Transformer","diff --git a/llama/__init__.py b/llama/__init__.py
index 9aa0c99..53d266b 100644
--- a/llama/__init__.py
+++ b/llama/__init__.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 from .generation import Llama
 from .model import ModelArgs, Transformer",No
llama/generation.py,llama/generation.py,19eaf1b58678e2353743d24c94e97000e5a6e38f,342991ddce6728e494e294724b580affa1ba9901,Update generation.py,"diff --git a/llama/generation.py b/llama/generation.py
index f6d3bda..fcf820b 100644
--- a/llama/generation.py
+++ b/llama/generation.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 import json
 import os","diff --git a/llama/generation.py b/llama/generation.py
index f6d3bda..fcf820b 100644
--- a/llama/generation.py
+++ b/llama/generation.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 import json
 import os",No
llama/model.py,llama/model.py,a608d66a6b8e480ba20445c8378bcc2c8f4df325,19eaf1b58678e2353743d24c94e97000e5a6e38f,Update model.py,"diff --git a/llama/model.py b/llama/model.py
index 8113353..5522e66 100644
--- a/llama/model.py
+++ b/llama/model.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 import math
 from dataclasses import dataclass","diff --git a/llama/model.py b/llama/model.py
index 8113353..5522e66 100644
--- a/llama/model.py
+++ b/llama/model.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 import math
 from dataclasses import dataclass",No
llama/tokenizer.py,llama/tokenizer.py,8950daf13d256e56ca0e015780c4a96e9d7c5d04,a608d66a6b8e480ba20445c8378bcc2c8f4df325,Update tokenizer.py,"diff --git a/llama/tokenizer.py b/llama/tokenizer.py
index 7137846..35093eb 100644
--- a/llama/tokenizer.py
+++ b/llama/tokenizer.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 import os
 from logging import getLogger","diff --git a/llama/tokenizer.py b/llama/tokenizer.py
index 7137846..35093eb 100644
--- a/llama/tokenizer.py
+++ b/llama/tokenizer.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 2 Community License Agreement.
+# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
 
 import os
 from logging import getLogger",No
llama/__init__.py,llama/__init__.py,dc14881639f6dd19fe0700126f62c2999508fa29,8950daf13d256e56ca0e015780c4a96e9d7c5d04,Update __init__.py,"diff --git a/llama/__init__.py b/llama/__init__.py
index 53d266b..2a460b6 100644
--- a/llama/__init__.py
+++ b/llama/__init__.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 from .generation import Llama
 from .model import ModelArgs, Transformer","diff --git a/llama/__init__.py b/llama/__init__.py
index 53d266b..2a460b6 100644
--- a/llama/__init__.py
+++ b/llama/__init__.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 from .generation import Llama
 from .model import ModelArgs, Transformer",No
llama/generation.py,llama/generation.py,cac0c6fdb9f60014d3165a74addc20f671f70d31,dc14881639f6dd19fe0700126f62c2999508fa29,Update generation.py,"diff --git a/llama/generation.py b/llama/generation.py
index fcf820b..492dfa0 100644
--- a/llama/generation.py
+++ b/llama/generation.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 import json
 import os","diff --git a/llama/generation.py b/llama/generation.py
index fcf820b..492dfa0 100644
--- a/llama/generation.py
+++ b/llama/generation.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 import json
 import os",No
llama/model.py,llama/model.py,7952dc5ab5fe45e2ffc9b6664f53338409a8936e,cac0c6fdb9f60014d3165a74addc20f671f70d31,Update model.py,"diff --git a/llama/model.py b/llama/model.py
index 5522e66..6c6048a 100644
--- a/llama/model.py
+++ b/llama/model.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 import math
 from dataclasses import dataclass","diff --git a/llama/model.py b/llama/model.py
index 5522e66..6c6048a 100644
--- a/llama/model.py
+++ b/llama/model.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 import math
 from dataclasses import dataclass",No
llama/tokenizer.py,llama/tokenizer.py,0627c1ccb76c5f62df76fa10d41e070acd3b018c,7952dc5ab5fe45e2ffc9b6664f53338409a8936e,Update tokenizer.py,"diff --git a/llama/tokenizer.py b/llama/tokenizer.py
index 35093eb..f679171 100644
--- a/llama/tokenizer.py
+++ b/llama/tokenizer.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 import os
 from logging import getLogger","diff --git a/llama/tokenizer.py b/llama/tokenizer.py
index 35093eb..f679171 100644
--- a/llama/tokenizer.py
+++ b/llama/tokenizer.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 import os
 from logging import getLogger",No
llama/test_tokenizer.py,llama/test_tokenizer.py,565d104afba2f12c8017faff9fca2658446f877e,0627c1ccb76c5f62df76fa10d41e070acd3b018c,Update test_tokenizer.py,"diff --git a/llama/test_tokenizer.py b/llama/test_tokenizer.py
index 02cdee0..f11593d 100644
--- a/llama/test_tokenizer.py
+++ b/llama/test_tokenizer.py
@@ -1,3 +1,6 @@
+# Copyright (c) Meta Platforms, Inc. and affiliates.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
+
 import os
 from unittest import TestCase
 from llama.tokenizer import ChatFormat, Tokenizer","diff --git a/llama/test_tokenizer.py b/llama/test_tokenizer.py
index 02cdee0..f11593d 100644
--- a/llama/test_tokenizer.py
+++ b/llama/test_tokenizer.py
@@ -1,3 +1,6 @@
+# Copyright (c) Meta Platforms, Inc. and affiliates.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
+
 import os
 from unittest import TestCase
 from llama.tokenizer import ChatFormat, Tokenizer",No
example_chat_completion.py,example_chat_completion.py,794cb4839491e4de4b09f5f8d203827343df4eb4,565d104afba2f12c8017faff9fca2658446f877e,Update example_chat_completion.py,"diff --git a/example_chat_completion.py b/example_chat_completion.py
index 6e85c36..deb70cb 100644
--- a/example_chat_completion.py
+++ b/example_chat_completion.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 from typing import List, Optional
 ","diff --git a/example_chat_completion.py b/example_chat_completion.py
index 6e85c36..deb70cb 100644
--- a/example_chat_completion.py
+++ b/example_chat_completion.py
@@ -1,5 +1,5 @@
 # Copyright (c) Meta Platforms, Inc. and affiliates.
-# This software may be used and distributed according to the terms of the Llama 3 Community License Agreement.
+# This software may be used and distributed in accordance with the terms of the Llama 3 Community License Agreement.
 
 from typing import List, Optional
 ",No
